sample_index,timestamp,point_path,value,units
909,2026-07-13T15:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.404,pct
910,2026-07-13T15:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.810,pct
911,2026-07-13T15:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.483,pct
912,2026-07-13T15:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.014,pct
913,2026-07-13T15:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.254,pct
914,2026-07-13T15:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.339,pct
915,2026-07-13T15:15:00-07:00,SYN1/RTU-3/COMP_STATUS,44.415,pct
916,2026-07-13T15:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.580,pct
917,2026-07-13T15:17:00-07:00,SYN1/RTU-3/COMP_STATUS,45.082,pct
918,2026-07-13T15:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.677,pct
919,2026-07-13T15:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.302,pct
920,2026-07-13T15:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.385,pct
921,2026-07-13T15:21:00-07:00,SYN1/RTU-3/COMP_STATUS,45.268,pct
922,2026-07-13T15:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.690,pct
923,2026-07-13T15:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.562,pct
924,2026-07-13T15:24:00-07:00,SYN1/RTU-3/COMP_STATUS,44.832,pct
925,2026-07-13T15:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.682,pct
926,2026-07-13T15:26:00-07:00,SYN1/RTU-3/COMP_STATUS,44.222,pct
927,2026-07-13T15:27:00-07:00,SYN1/RTU-3/COMP_STATUS,45.762,pct
928,2026-07-13T15:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.864,pct
929,2026-07-13T15:29:00-07:00,SYN1/RTU-3/COMP_STATUS,45.784,pct
930,2026-07-13T15:30:00-07:00,SYN1/RTU-3/COMP_STATUS,45.304,pct
931,2026-07-13T15:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.694,pct
932,2026-07-13T15:32:00-07:00,SYN1/RTU-3/COMP_STATUS,45.654,pct
933,2026-07-13T15:33:00-07:00,SYN1/RTU-3/COMP_STATUS,44.318,pct
934,2026-07-13T15:34:00-07:00,SYN1/RTU-3/COMP_STATUS,45.753,pct
935,2026-07-13T15:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.069,pct
936,2026-07-13T15:36:00-07:00,SYN1/RTU-3/COMP_STATUS,45.505,pct
937,2026-07-13T15:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.254,pct
938,2026-07-13T15:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.643,pct
939,2026-07-13T15:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.921,pct
940,2026-07-13T15:40:00-07:00,SYN1/RTU-3/COMP_STATUS,45.523,pct
941,2026-07-13T15:41:00-07:00,SYN1/RTU-3/COMP_STATUS,44.608,pct
942,2026-07-13T15:42:00-07:00,SYN1/RTU-3/COMP_STATUS,45.646,pct
943,2026-07-13T15:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.580,pct
944,2026-07-13T15:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.916,pct
945,2026-07-13T15:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.567,pct
946,2026-07-13T15:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.707,pct
947,2026-07-13T15:47:00-07:00,SYN1/RTU-3/COMP_STATUS,44.895,pct
948,2026-07-13T15:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.589,pct
949,2026-07-13T15:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.650,pct
950,2026-07-13T15:50:00-07:00,SYN1/RTU-3/COMP_STATUS,44.565,pct
951,2026-07-13T15:51:00-07:00,SYN1/RTU-3/COMP_STATUS,44.201,pct
952,2026-07-13T15:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.362,pct
953,2026-07-13T15:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.187,pct
954,2026-07-13T15:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.627,pct
955,2026-07-13T15:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.286,pct
956,2026-07-13T15:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.296,pct
957,2026-07-13T15:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.373,pct
958,2026-07-13T15:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.268,pct
959,2026-07-13T15:59:00-07:00,SYN1/RTU-3/COMP_STATUS,45.115,pct
960,2026-07-13T16:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.263,pct
961,2026-07-13T16:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.021,pct
962,2026-07-13T16:02:00-07:00,SYN1/RTU-3/COMP_STATUS,45.740,pct
963,2026-07-13T16:03:00-07:00,SYN1/RTU-3/COMP_STATUS,44.876,pct
964,2026-07-13T16:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.357,pct
965,2026-07-13T16:05:00-07:00,SYN1/RTU-3/COMP_STATUS,45.710,pct
966,2026-07-13T16:06:00-07:00,SYN1/RTU-3/COMP_STATUS,44.897,pct
967,2026-07-13T16:07:00-07:00,SYN1/RTU-3/COMP_STATUS,45.219,pct
968,2026-07-13T16:08:00-07:00,SYN1/RTU-3/COMP_STATUS,44.290,pct
969,2026-07-13T16:09:00-07:00,SYN1/RTU-3/COMP_STATUS,44.483,pct
970,2026-07-13T16:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.978,pct
971,2026-07-13T16:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.667,pct
972,2026-07-13T16:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.733,pct
973,2026-07-13T16:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.280,pct
974,2026-07-13T16:14:00-07:00,SYN1/RTU-3/COMP_STATUS,45.217,pct
975,2026-07-13T16:15:00-07:00,SYN1/RTU-3/COMP_STATUS,44.497,pct
976,2026-07-13T16:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.433,pct
977,2026-07-13T16:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.656,pct
978,2026-07-13T16:18:00-07:00,SYN1/RTU-3/COMP_STATUS,45.063,pct
979,2026-07-13T16:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.844,pct
980,2026-07-13T16:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.272,pct
981,2026-07-13T16:21:00-07:00,SYN1/RTU-3/COMP_STATUS,45.096,pct
982,2026-07-13T16:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.375,pct
983,2026-07-13T16:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.472,pct
984,2026-07-13T16:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.586,pct
985,2026-07-13T16:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.072,pct
986,2026-07-13T16:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.709,pct
987,2026-07-13T16:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.396,pct
988,2026-07-13T16:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.394,pct
989,2026-07-13T16:29:00-07:00,SYN1/RTU-3/COMP_STATUS,45.456,pct
990,2026-07-13T16:30:00-07:00,SYN1/RTU-3/COMP_STATUS,45.244,pct
991,2026-07-13T16:31:00-07:00,SYN1/RTU-3/COMP_STATUS,45.557,pct
992,2026-07-13T16:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.513,pct
993,2026-07-13T16:33:00-07:00,SYN1/RTU-3/COMP_STATUS,44.974,pct
994,2026-07-13T16:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.859,pct
995,2026-07-13T16:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.178,pct
996,2026-07-13T16:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.973,pct
997,2026-07-13T16:37:00-07:00,SYN1/RTU-3/COMP_STATUS,45.756,pct
998,2026-07-13T16:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.604,pct
999,2026-07-13T16:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.798,pct
1000,2026-07-13T16:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.244,pct
1001,2026-07-13T16:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.637,pct
1002,2026-07-13T16:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.303,pct
1003,2026-07-13T16:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.775,pct
1004,2026-07-13T16:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.536,pct
1005,2026-07-13T16:45:00-07:00,SYN1/RTU-3/COMP_STATUS,45.748,pct
1006,2026-07-13T16:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.688,pct
1007,2026-07-13T16:47:00-07:00,SYN1/RTU-3/COMP_STATUS,44.847,pct
1008,2026-07-13T16:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.760,pct
1009,2026-07-13T16:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.397,pct
1010,2026-07-13T16:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.153,pct
1011,2026-07-13T16:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.645,pct
1012,2026-07-13T16:52:00-07:00,SYN1/RTU-3/COMP_STATUS,45.354,pct
1013,2026-07-13T16:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.673,pct
1014,2026-07-13T16:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.061,pct
1015,2026-07-13T16:55:00-07:00,SYN1/RTU-3/COMP_STATUS,45.625,pct
1016,2026-07-13T16:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.116,pct
1017,2026-07-13T16:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.240,pct
1018,2026-07-13T16:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.582,pct
1019,2026-07-13T16:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.267,pct
1020,2026-07-13T17:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.514,pct
1021,2026-07-13T17:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.216,pct
1022,2026-07-13T17:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.562,pct
1023,2026-07-13T17:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.443,pct
1024,2026-07-13T17:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.377,pct
1025,2026-07-13T17:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.847,pct
1026,2026-07-13T17:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.579,pct
1027,2026-07-13T17:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.396,pct
1028,2026-07-13T17:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.682,pct
1029,2026-07-13T17:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.672,pct
1030,2026-07-13T17:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.754,pct
1031,2026-07-13T17:11:00-07:00,SYN1/RTU-3/COMP_STATUS,44.967,pct
1032,2026-07-13T17:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.390,pct
1033,2026-07-13T17:13:00-07:00,SYN1/RTU-3/COMP_STATUS,44.320,pct
1034,2026-07-13T17:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.424,pct
1035,2026-07-13T17:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.039,pct
1036,2026-07-13T17:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.646,pct
1037,2026-07-13T17:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.626,pct
1038,2026-07-13T17:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.288,pct
1039,2026-07-13T17:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.246,pct
1040,2026-07-13T17:20:00-07:00,SYN1/RTU-3/COMP_STATUS,45.429,pct
1041,2026-07-13T17:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.786,pct
1042,2026-07-13T17:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.515,pct
1043,2026-07-13T17:23:00-07:00,SYN1/RTU-3/COMP_STATUS,45.271,pct
1044,2026-07-13T17:24:00-07:00,SYN1/RTU-3/COMP_STATUS,44.372,pct
1045,2026-07-13T17:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.575,pct
1046,2026-07-13T17:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.263,pct
1047,2026-07-13T17:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.764,pct
1048,2026-07-13T17:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.292,pct
1049,2026-07-13T17:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.330,pct
1050,2026-07-13T17:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.513,pct
1051,2026-07-13T17:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.771,pct
1052,2026-07-13T17:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.270,pct
1053,2026-07-13T17:33:00-07:00,SYN1/RTU-3/COMP_STATUS,44.289,pct
1054,2026-07-13T17:34:00-07:00,SYN1/RTU-3/COMP_STATUS,45.344,pct
1055,2026-07-13T17:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.609,pct
1056,2026-07-13T17:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.700,pct
1057,2026-07-13T17:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.894,pct
1058,2026-07-13T17:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.342,pct
1059,2026-07-13T17:39:00-07:00,SYN1/RTU-3/COMP_STATUS,45.340,pct
1060,2026-07-13T17:40:00-07:00,SYN1/RTU-3/COMP_STATUS,45.219,pct
1061,2026-07-13T17:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.721,pct
1062,2026-07-13T17:42:00-07:00,SYN1/RTU-3/COMP_STATUS,45.602,pct
1063,2026-07-13T17:43:00-07:00,SYN1/RTU-3/COMP_STATUS,44.859,pct
1064,2026-07-13T17:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.515,pct
1065,2026-07-13T17:45:00-07:00,SYN1/RTU-3/COMP_STATUS,45.256,pct
1066,2026-07-13T17:46:00-07:00,SYN1/RTU-3/COMP_STATUS,44.570,pct
1067,2026-07-13T17:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.479,pct
1068,2026-07-13T17:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.153,pct
1069,2026-07-13T17:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.700,pct
1070,2026-07-13T17:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.193,pct
1071,2026-07-13T17:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.125,pct
1072,2026-07-13T17:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.605,pct
1073,2026-07-13T17:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.545,pct
1074,2026-07-13T17:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.756,pct
1075,2026-07-13T17:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.895,pct
1076,2026-07-13T17:56:00-07:00,SYN1/RTU-3/COMP_STATUS,44.330,pct
1077,2026-07-13T17:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.945,pct
1078,2026-07-13T17:58:00-07:00,SYN1/RTU-3/COMP_STATUS,44.905,pct
1079,2026-07-13T17:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.839,pct
1080,2026-07-13T18:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.976,pct
1081,2026-07-13T18:01:00-07:00,SYN1/RTU-3/COMP_STATUS,44.577,pct
1082,2026-07-13T18:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.914,pct
1083,2026-07-13T18:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.440,pct
1084,2026-07-13T18:04:00-07:00,SYN1/RTU-3/COMP_STATUS,44.739,pct
1085,2026-07-13T18:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.690,pct
1086,2026-07-13T18:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.478,pct
1087,2026-07-13T18:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.859,pct
1088,2026-07-13T18:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.278,pct
1089,2026-07-13T18:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.255,pct
1090,2026-07-13T18:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.201,pct
1091,2026-07-13T18:11:00-07:00,SYN1/RTU-3/COMP_STATUS,44.911,pct
1092,2026-07-13T18:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.458,pct
1093,2026-07-13T18:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.777,pct
1094,2026-07-13T18:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.417,pct
1095,2026-07-13T18:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.249,pct
1096,2026-07-13T18:16:00-07:00,SYN1/RTU-3/COMP_STATUS,45.078,pct
1097,2026-07-13T18:17:00-07:00,SYN1/RTU-3/COMP_STATUS,45.682,pct
1098,2026-07-13T18:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.559,pct
1099,2026-07-13T18:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.543,pct
1100,2026-07-13T18:20:00-07:00,SYN1/RTU-3/COMP_STATUS,45.425,pct
1101,2026-07-13T18:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.339,pct
1102,2026-07-13T18:22:00-07:00,SYN1/RTU-3/COMP_STATUS,44.761,pct
1103,2026-07-13T18:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.808,pct
1104,2026-07-13T18:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.679,pct
1105,2026-07-13T18:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.255,pct
1106,2026-07-13T18:26:00-07:00,SYN1/RTU-3/COMP_STATUS,44.692,pct
1107,2026-07-13T18:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.896,pct
1108,2026-07-13T18:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.622,pct
1109,2026-07-13T18:29:00-07:00,SYN1/RTU-3/COMP_STATUS,45.438,pct
1110,2026-07-13T18:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.328,pct
1111,2026-07-13T18:31:00-07:00,SYN1/RTU-3/COMP_STATUS,45.273,pct
1112,2026-07-13T18:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.583,pct
1113,2026-07-13T18:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.039,pct
1114,2026-07-13T18:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.585,pct
1115,2026-07-13T18:35:00-07:00,SYN1/RTU-3/COMP_STATUS,44.560,pct
1116,2026-07-13T18:36:00-07:00,SYN1/RTU-3/COMP_STATUS,45.393,pct
1117,2026-07-13T18:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.386,pct
1118,2026-07-13T18:38:00-07:00,SYN1/RTU-3/COMP_STATUS,45.450,pct
1119,2026-07-13T18:39:00-07:00,SYN1/RTU-3/COMP_STATUS,45.686,pct
1120,2026-07-13T18:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.382,pct
1121,2026-07-13T18:41:00-07:00,SYN1/RTU-3/COMP_STATUS,44.342,pct
1122,2026-07-13T18:42:00-07:00,SYN1/RTU-3/COMP_STATUS,45.558,pct
1123,2026-07-13T18:43:00-07:00,SYN1/RTU-3/COMP_STATUS,44.218,pct
1124,2026-07-13T18:44:00-07:00,SYN1/RTU-3/COMP_STATUS,45.794,pct
1125,2026-07-13T18:45:00-07:00,SYN1/RTU-3/COMP_STATUS,45.312,pct
1126,2026-07-13T18:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.521,pct
1127,2026-07-13T18:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.206,pct
1128,2026-07-13T18:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.649,pct
1129,2026-07-13T18:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.454,pct
1130,2026-07-13T18:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.688,pct
1131,2026-07-13T18:51:00-07:00,SYN1/RTU-3/COMP_STATUS,44.708,pct
1132,2026-07-13T18:52:00-07:00,SYN1/RTU-3/COMP_STATUS,45.141,pct
1133,2026-07-13T18:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.634,pct
1134,2026-07-13T18:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.589,pct
1135,2026-07-13T18:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.349,pct
1136,2026-07-13T18:56:00-07:00,SYN1/RTU-3/COMP_STATUS,44.720,pct
1137,2026-07-13T18:57:00-07:00,SYN1/RTU-3/COMP_STATUS,45.476,pct
1138,2026-07-13T18:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.789,pct
1139,2026-07-13T18:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.574,pct
1140,2026-07-13T19:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.745,pct
1141,2026-07-13T19:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.256,pct
1142,2026-07-13T19:02:00-07:00,SYN1/RTU-3/COMP_STATUS,45.334,pct
1143,2026-07-13T19:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.674,pct
1144,2026-07-13T19:04:00-07:00,SYN1/RTU-3/COMP_STATUS,44.312,pct
1145,2026-07-13T19:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.408,pct
1146,2026-07-13T19:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.177,pct
1147,2026-07-13T19:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.681,pct
1148,2026-07-13T19:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.394,pct
1149,2026-07-13T19:09:00-07:00,SYN1/RTU-3/COMP_STATUS,45.309,pct
1150,2026-07-13T19:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.879,pct
1151,2026-07-13T19:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.367,pct
1152,2026-07-13T19:12:00-07:00,SYN1/RTU-3/COMP_STATUS,44.828,pct
1153,2026-07-13T19:13:00-07:00,SYN1/RTU-3/COMP_STATUS,44.326,pct
1154,2026-07-13T19:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.715,pct
1155,2026-07-13T19:15:00-07:00,SYN1/RTU-3/COMP_STATUS,44.826,pct
1156,2026-07-13T19:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.946,pct
1157,2026-07-13T19:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.471,pct
1158,2026-07-13T19:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.914,pct
1159,2026-07-13T19:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.623,pct
1160,2026-07-13T19:20:00-07:00,SYN1/RTU-3/COMP_STATUS,45.005,pct
1161,2026-07-13T19:21:00-07:00,SYN1/RTU-3/COMP_STATUS,45.038,pct
1162,2026-07-13T19:22:00-07:00,SYN1/RTU-3/COMP_STATUS,44.597,pct
1163,2026-07-13T19:23:00-07:00,SYN1/RTU-3/COMP_STATUS,45.103,pct
1164,2026-07-13T19:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.013,pct
1165,2026-07-13T19:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.517,pct
1166,2026-07-13T19:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.519,pct
1167,2026-07-13T19:27:00-07:00,SYN1/RTU-3/COMP_STATUS,44.448,pct
1168,2026-07-13T19:28:00-07:00,SYN1/RTU-3/COMP_STATUS,45.789,pct
1169,2026-07-13T19:29:00-07:00,SYN1/RTU-3/COMP_STATUS,45.227,pct
1170,2026-07-13T19:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.914,pct
1171,2026-07-13T19:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.890,pct
1172,2026-07-13T19:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.330,pct
1173,2026-07-13T19:33:00-07:00,SYN1/RTU-3/COMP_STATUS,44.690,pct
1174,2026-07-13T19:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.435,pct
1175,2026-07-13T19:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.185,pct
1176,2026-07-13T19:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.944,pct
1177,2026-07-13T19:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.755,pct
1178,2026-07-13T19:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.372,pct
1179,2026-07-13T19:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.575,pct
1180,2026-07-13T19:40:00-07:00,SYN1/RTU-3/COMP_STATUS,45.545,pct
1181,2026-07-13T19:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.661,pct
1182,2026-07-13T19:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.475,pct
1183,2026-07-13T19:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.644,pct
1184,2026-07-13T19:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.483,pct
1185,2026-07-13T19:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.712,pct
1186,2026-07-13T19:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.000,pct
1187,2026-07-13T19:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.057,pct
1188,2026-07-13T19:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.258,pct
1189,2026-07-13T19:49:00-07:00,SYN1/RTU-3/COMP_STATUS,45.328,pct
1190,2026-07-13T19:50:00-07:00,SYN1/RTU-3/COMP_STATUS,44.836,pct
1191,2026-07-13T19:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.627,pct
1192,2026-07-13T19:52:00-07:00,SYN1/RTU-3/COMP_STATUS,45.190,pct
1193,2026-07-13T19:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.449,pct
1194,2026-07-13T19:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.276,pct
1195,2026-07-13T19:55:00-07:00,SYN1/RTU-3/COMP_STATUS,45.770,pct
1196,2026-07-13T19:56:00-07:00,SYN1/RTU-3/COMP_STATUS,44.879,pct
1197,2026-07-13T19:57:00-07:00,SYN1/RTU-3/COMP_STATUS,45.290,pct
1198,2026-07-13T19:58:00-07:00,SYN1/RTU-3/COMP_STATUS,44.783,pct
1199,2026-07-13T19:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.417,pct
1200,2026-07-13T20:00:00-07:00,SYN1/RTU-3/COMP_STATUS,45.197,pct
1201,2026-07-13T20:01:00-07:00,SYN1/RTU-3/COMP_STATUS,44.954,pct
1202,2026-07-13T20:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.433,pct
1203,2026-07-13T20:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.162,pct
1204,2026-07-13T20:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.140,pct
1205,2026-07-13T20:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.917,pct
1206,2026-07-13T20:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.262,pct
1207,2026-07-13T20:07:00-07:00,SYN1/RTU-3/COMP_STATUS,45.325,pct
